기업,거래소코드,연도,자산,부채,자본,매출액,매출총이익,영업이익,당기순이익,유동자산,유동부채,당좌자산,재고자산,매출채권,매입채무,단기차입금,장기차입금,사채,유형자산,이자비용,유동비율,당좌비율,부채비율,차입금의존도,이자보상배율,매출총이익률,영업이익률,당기순이익률,ROA,ROE,매출채권회전율,총자산회전율,매출액증가율,영업이익증가율,유형자산증가율,총자산증가율
(주)바이오로그디바이스,208710,2020,66544936,45677256,20867680,73370441,7828449,3395506,-5763292,30955361,24077178,26550397,4404965,20153583,12749676,7268375,4237500,13683754,6681224,0,128.5672308,110.2720468,218.8899581,11505895.56,inf,10.66975868,4.627893677,-7.855059778,-8.660752187,-21.91749169,3.403094149,1.0546436,11.71376904,90.61730417,49.23802884,20.1931053
(주)바이오로그디바이스,208710,2021,72592951,40869833,31723119,75962829,4081225,-1570184,-5529231,42980984,39763957,38240494,4740490,22966259,12327417,6000000,1041667,0,6486764,0,108.090309,96.16873391,128.8329593,7041667,#NAME?,5.372660621,-2.067042553,-7.278863982,-7.6167602,-18.90431813,3.752735972,1.208633071,3.41270597,316.2489237,-2.997796744,8.3314081
(주)바이오솔루션,86820,2018,52865195,3801892,49063303,10525412,7013199,1083139,1347615,48486251,1818915,47793277,692973,2875546,226299,0,0,0,1817241,0,2665.668874,2627.570667,7.74895241,0,inf,66.63111145,10.29070406,12.8034418,2.549153559,2.774014423,3.296738205,0.201110985,-621.7088414,244.9660662,-256.9567273,-37.31709682
(주)바이오솔루션,86820,2019,51807476,3710866,48096610,8882482,5901536,-1867679,-697543,44792853,2811746,44263040,529814,3509803,98929,0,0,0,4105275,0,1593.061856,1574.219008,7.715441899,0,#NAME?,66.44016841,-21.02654416,-7.85301901,-1.346413788,-1.871983994,0.951668176,0.184321987,-18.49629417,157.9938523,55.73400077,-2.041633914
(주)바이오솔루션,86820,2020,49798246,3134033,46664213,7744193,4300299,-3329875,-1799738,40687362,2020660,39359232,1328130,2813131,195365,0,0,0,5229834,0,2013.567943,1947.840409,6.716138125,0,#NAME?,55.52933663,-42.99834728,-23.23983919,-3.614059017,-3.926250828,3.053353499,0.10740742,-14.69861353,43.91143812,21.50276663,-4.034740501
(주)바이오솔루션,86820,2021,94403952,49390986,45012966,11802259,7608179,-1571997,-1684781,87055200,48860848,85852424,1202775,2259451,149145,0,0,0,3945301,0,178.1696462,175.7080106,109.7261309,0,#NAME?,64.46375224,-13.31945859,-14.27507226,-1.784650922,-3.581734305,4.596792948,0.160281488,34.38380737,-111.8245137,-32.5585551,47.24982912
(주)바이오스마트,38460,2017,88806853,26087276,62719577,55114201,12691645,8051051,6283740,21319577,12810293,16011598,5307978,3932942,3263644,5000000,1000000,10800000,6839906,0,166.4253659,124.9900998,41.59351394,6000012.161,inf,23.02790346,14.60794288,11.40130835,7.075737725,8.257441841,12.1068447,0.486076864,78.5858113,119.5253638,42.31936813,-6.302553025
(주)바이오스마트,38460,2018,96526170,18950415,77575755,60672736,13510785,9403997,4043884,25636215,17576141,20340371,5295843,4367633,4313214,9000000,384419,0,6130346,0,145.8580413,115.7271724,24.42827015,9384419,inf,22.26829692,15.49954332,6.665076057,4.189417233,5.764816181,14.61892363,0.654742852,9.161503777,14.38692505,-11.5745506,7.997123474
(주)바이오스마트,38460,2019,119972450,17964530,102007920,64995904,13356849,8137976,24519612,48548024,15921060,43508818,5039207,5167207,4418682,3000000,0,300000,6912368,0,304.9295964,273.2783998,17.61091688,3000000.25,inf,20.55029345,12.52075208,37.72485725,20.43770216,27.30717255,13.63334969,0.600427883,6.651446836,-15.55695175,11.31337336,19.54305343
(주)바이오스마트,38460,2020,108751717,13133955,95617762,60085793,9970225,5534482,-2208543,30062727,11085767,24609877,5452851,4130544,4339890,3000000,0,0,6593637,0,271.1831035,221.9952575,13.73589459,3000000,inf,16.59331516,9.21096606,-3.67564925,-2.030812074,-3.104459296,17.30662596,0.757941432,-8.171833565,-47.04133106,-4.833917912,-10.3177525
(주)바이오스마트,38460,2021,137964693,48488466,89476227,69043929,13350751,8259021,-6346802,34757620,29196914,25527968,9229652,5171693,5354315,6000000,13261701,0,6843452,0,119.0455265,87.43378838,54.19145132,19261701,inf,19.3366038,11.96198003,-9.192411399,-4.600308863,-6.857923409,14.84458609,0.55970277,12.97454552,32.98864357,3.650423792,21.17424057
(주)바이오에프디엔씨,251120,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)바이오톡스텍,86040,2017,53934065,26276788,27657277,22351893,6378164,2238533,1475312,11614417,22236037,11029502,584916,4410955,798630,14159288,600000,0,21029225,0,52.23240544,49.60192322,95.00858671,14759288,inf,28.53522966,10.01495936,6.600389506,2.735399232,4.921041,5.305588602,0.399689745,,,,
(주)바이오톡스텍,86040,2018,57912152,25610083,32302069,24105320,5757590,1684332,3601874,13020322,22892277,12452722,567600,4014837,724050,14710544,1500000,0,21883551,0,56.87648284,54.39704403,79.28310413,16210544,inf,23.88514237,6.987387017,14.94223682,6.219547842,11.29357591,5.381084795,0.406851577,7.274024987,-32.90331122,3.903964215,6.869174884
(주)바이오톡스텍,86040,2019,60584722,29100546,31484176,24329643,4374106,45198,-1410890,15857277,22574051,15335383,521894,4944442,680323,10410466,5750000,0,21160644,0,70.24559748,67.93367748,92.42911741,16160466,inf,17.97850466,0.185773379,-5.799057553,-2.328788436,-3.931740335,4.394060544,0.32692901,0.922015173,-3626.563122,-3.416280714,4.411293659
(주)바이오톡스텍,86040,2020,63705372,29616696,34088676,25403842,5768391,1081315,2016035,26329551,26309962,25666076,663475,4016172,777463,9406045,2825160,0,21402247,0,100.0744547,97.55269126,86.88133267,12231205,inf,22.70676617,4.256501831,7.935945279,3.164623228,,,,4.22849032,95.82008943,1.12886745,4.898566482
(주)바이오톡스텍,86040,2021,88252746,47967686,40285060,32673156,10227671,4948305,5910574,35645291,45543473,34971250,674042,6129435,815541,13343003,1909267,0,22652389,0,78.26651911,76.78652438,119.070658,15252270,inf,31.30297851,15.14486388,18.09000024,6.697325883,15.89425063,6.440847945,0.430028437,22.24858229,78.14776979,5.518808634,27.81485576
(주)바텍,43150,2017,320605433,109852107,210753326,153296439,53114379,29110661,93698765,119515829,65603723,92843395,26672433,71390318,28385184,25132722,28894520,0,60683939,0,182.1784245,141.5215338,52.12354608,54027242,inf,34.64814926,18.98978293,61.12259724,29.22556992,78.60285056,4.044692996,0.818586236,78.6862916,83.0017429,62.671525,72.47309717
(주)바텍,43150,2018,341480704,106735209,234745495,168887720,58217619,33945793,25749311,137856587,62987653,113084277,24772310,83058590,29690700,20313897,27134300,0,56474156,0,218.862873,179.5340382,45.46848024,47448197,inf,34.4711972,20.09962181,15.24640809,7.540487851,11.55976617,2.186972018,0.510168422,9.231743433,14.24368551,-7.454353103,6.113162693
(주)바텍,43150,2019,362905886,97511374,265394512,189138285,66393656,33667704,32649988,155054371,57417496,129355454,25698918,100270797,36474368,3141571,24448569,0,55547776,0,270.0472535,225.2892637,36.74204612,27590140,inf,35.10323465,17.80057591,17.26249553,8.996819633,13.05633924,2.06337116,0.537029772,10.70675088,-0.825981481,-1.667717534,5.903784652
(주)바텍,43150,2020,312903365,85930260,226973105,153217922,50491213,21490727,-36419745,156737430,56371169,136718031,20019399,66416782,37471916,572932,20827123,0,55027583,0,278.0453781,242.5318357,37.85922566,21400055,inf,32.95385575,14.02624884,-23.7698988,-11.63929477,-14.74398219,2.059529711,0.45641416,-23.44396956,-56.66154058,-0.945331362,-15.98018002
(주)바텍,43150,2021,358495270,91439767,267055503,231532527,84877280,52275323,42124059,196961698,65894529,167628490,29333208,82372450,35613687,153527,12983514,0,59059202,0,298.9044781,254.3890859,34.23998606,13137041,inf,36.65890106,22.57796072,18.1935815,11.75024122,15.82272807,2.535352725,0.641896745,33.82445051,58.88934632,6.826402768,12.71757505
(주)박셀바이오,323990,2020,35497513,830096,34667417,0,0,-4254896,-3984015,19186221,594186,19186220,0,0,0,0,0,0,882074,0,3228.992437,3228.992268,2.394455866,0,#NAME?,,#NAME?,#NAME?,-11.22336373,-12.30625597,,0,#NAME?,1328.592262,-6595.492895,-909.916582
(주)박셀바이오,323990,2021,31276359,1195975,30080383,0,0,-5904060,-4762779,28197463,392301,28197464,0,0,0,0,0,0,2635885,0,7187.711222,7187.711477,3.975930094,0,#NAME?,,#NAME?,#NAME?,-15.22804812,-3.70567156,0,0,,27.93271071,66.53594523,-13.49630883
(주)배럴,267790,2018,41848150,2911300,38936850,50099838,31280236,7140798,4838289,34164449,2911300,24552326,9612122,2685275,216320,0,0,0,4371309,0,1173.511799,843.3457905,7.476978749,0,inf,62.43580269,14.25313591,9.6572947,11.56153617,11.19071976,19.91452151,0.986822343,100,182.6806752,39.70032775,25.26226607
(주)배럴,267790,2019,59689555,12156738,47532816,59440692,36811061,9617682,8104595,36147474,4687925,24918624,11228849,2346213,709703,0,7000000,0,17065437,0,771.0762011,531.5491182,25.57546349,7000000,inf,61.92905863,16.18029952,13.63475883,13.57791158,19.32120696,40.16853288,1.069678234,15.71457815,25.75344038,74.38501575,29.89033006
(주)배럴,267790,2020,49140886,9037144,40103742,25895651,12595159,-6287092,-6197410,28691875,3853516,14186895,14504980,1015320,40134,0,5000000,0,15966608,0,744.5635363,368.1545633,22.53441587,5000000,#NAME?,48.6381246,-24.27856322,-23.93224252,-12.61151457,-16.57700665,51.00983138,0.611912591,-129.5392844,252.9750479,-6.882044076,-21.46617584
(주)배럴,267790,2021,51447963,15087521,36360442,20507166,9470633,-5967659,-6990478,31148334,4112658,22834543,8313791,613352,230763,0,3000000,10000000,15101960,0,757.3771999,555.2259147,41.49432782,3000019.437,#NAME?,46.18206631,-29.10035936,-34.08797686,-13.58747284,-18.28431988,25.18268381,0.407742333,-26.27610758,-5.35273547,-5.725402531,4.484292216
(주)백금티앤에이,46310,2017,67782127,32254804,35527322,68146269,11682510,1116450,463386,40469521,23635649,40157260,312261,18822330,5393498,16159339,1666667,7000000,219871,0,171.2223811,169.9012369,90.78872874,17826016.33,inf,17.1432863,1.638314197,0.679987337,0.683640394,1.250408304,4.733216158,1.05467336,69.90713314,634.5209369,-6768.554743,24.09803989
(주)백금티앤에이,46310,2018,67436933,25173803,42263130,62247878,13043872,2350330,5082427,34632743,20604105,34126678,506065,18470897,2093685,12141720,2600000,0,434214,0,168.0866167,165.6304799,59.56445488,14741720,inf,20.95472556,3.775759232,8.164819691,7.536563088,13.09984541,3.720965089,0.982260256,-9.475649917,52.49815983,49.36344752,-0.511876778
(주)백금티앤에이,46310,2019,61445123,22854896,38590228,54558064,12158419,1616667,-3007306,30289987,19744187,29907199,382788,9972581,3080150,12349245,800000,0,317302,0,153.4121765,151.4734387,59.22456846,13149245,inf,22.28528307,2.963204486,-5.512120078,-4.894295679,-7.438914287,3.836244217,0.846635532,-14.09473401,-45.38120714,-36.84565493,-9.751481822
(주)백금티앤에이,46310,2020,57004440,24537488,32466952,50621799,10009507,-3703171,-7748235,30103295,22211520,29718562,384733,14955950,4276049,16189265,0,0,417524,0,135.5300988,133.7979661,75.57681423,16189265,#NAME?,19.77311593,-7.315368227,-15.30612336,-13.59233597,-21.70258385,5.739034449,1.024187611,-7.775829934,143.6562881,24.0038896,-7.790065125
(주)백금티앤에이,46310,2021,59307232,23975141,35332091,63537953,12793441,1889508,2776079,34049153,19957847,32324528,1724625,14987024,5089621,12677408,1909080,0,489642,0,170.6053413,161.9640034,67.8565585,14586488,inf,20.13511672,2.973825738,4.369166567,4.680843982,8.189139189,4.24393068,1.092546464,20.32825011,295.9859921,14.72872017,3.882818203
(주)버킷스튜디오,66410,2017,24444762,3037635,21407128,16096172,5849622,682469,796661,6011489,3037635,5949615,61875,2101641,1573208,0,0,0,3340416,0,197.9003073,195.8633937,14.18982967,0,inf,36.34169665,4.239945995,4.949381754,3.25902539,0.955724584,6.94757006,0.09851997,-294.7395256,-176.8635645,85.34188556,-142.6173427
(주)버킷스튜디오,66410,2018,34550470,18830248,15720223,18445342,5114886,-1911376,-9926819,20081495,18830248,20057446,24049,2058752,1438588,0,0,0,3180348,0,106.644878,106.5171632,119.7835934,0,#NAME?,27.72996023,-10.36237767,-53.81748411,-28.73135734,-53.47442644,8.867115198,0.625316365,12.7358441,135.7056382,-5.033034121,29.24911875
(주)버킷스튜디오,66410,2019,53999881,12774973,41224908,17584675,5962451,831136,-2982522,15860237,12209846,15845581,14656,2147367,1359581,0,0,0,4156788,0,129.8971093,129.777075,30.98848153,0,inf,33.90708671,4.726479164,-16.96091625,-5.52320106,-6.596383612,4.09560366,0.277776648,-4.894415165,329.9715089,23.49025257,36.01750715
(주)버킷스튜디오,66410,2020,72610294,23406198,49204096,23256432,4988140,357443,-5130526,31370917,23196736,28221422,3149495,6439731,1653233,0,0,0,3880158,0,135.2384965,121.6611768,47.5696129,0,inf,21.44843199,1.536964054,-22.06067552,-7.065838351,-12.11009121,1.841214143,0.33130609,24.38790697,-132.5226679,-7.129348856,25.63054351
(주)버킷스튜디오,66410,2021,302314817,157008435,145306382,26399116,5197476,-2084640,50868341,98445700,89635454,98070410,375293,2531971,1614418,0,47400000,0,6040220,0,109.8289746,109.4102898,108.0533648,47400000,#NAME?,19.68806834,-7.896628054,192.689562,16.82628113,54.54134907,11.28326956,0.148178653,11.90450468,117.1465097,35.76131333,75.98189374
(주)베노홀딩스,206400,2017,19636000,3456812,16179188,18888947,18888947,-8140244,-10333192,14756288,2412921,14756287,0,1489273,0,100000,0,0,114832,0,611.5528855,611.552844,21.36579413,100000,#NAME?,100,-43.09527683,-54.70496582,-52.62371155,-87.80085338,8.129621102,0.863590929,-39.75959592,74.39093963,-5160.049464,-1439.594709
(주)베노홀딩스,206400,2018,24109126,16750520,7358606,15045022,15045022,-10094007,-16670349,17041859,16548188,17041859,0,3157671,0,0,0,0,83871,0,102.983233,102.983233,227.6317009,0,#NAME?,100,-67.09200558,-110.8030882,-69.14538918,-80.21743522,6.492074352,0.438446289,-25.54948075,19.35567312,-36.91502426,18.55366304
(주)베노홀딩스,206400,2019,44519677,10315375,34204301,16109554,16109554,2890037,1738277,30051300,10015531,30051301,0,1477218,0,0,0,0,192905,0,300.046997,300.047007,30.15812251,0,inf,100,17.93989455,10.79034839,3.904513952,2.854051562,3.865625598,0.1840402,6.608078659,449.269127,56.52212229,45.84613451
(주)베노홀딩스,206400,2020,74290373,23282314,51008059,9431130,9431130,845475,-12861626,54021519,23024768,54021519,0,5063772,0,0,0,0,210792,0,234.6235106,234.6235106,45.64438337,0,inf,100,8.96472639,-136.3741779,-17.31264157,-38.54924963,2.648255029,0.173301304,-70.81255374,-241.8240634,8.485616152,40.07342378
(주)베노홀딩스,206400,2021,130545923,42939040,87606883,18228937,6446034,2141417,10950967,60063760,42379132,57679058,2384701,6857554,2514961,1500000,0,0,2343061,0,141.7295663,136.1024997,49.01331782,1500000,inf,35.36154632,11.74734983,60.07463299,8.388593645,15.80055778,3.058206277,0.177985419,48.2628636,60.51796544,91.00356329,43.09253687
(주)베셀,177350,2017,96844753,51684673,45160081,80513243,21655181,10274428,4974940,65905136,42752409,65905135,0,45912964,14608240,17474000,5800000,0,12263481,0,154.155374,154.1553717,114.4476977,23274000,inf,26.89642125,12.76116527,6.179033181,5.137025854,14.70120772,3.206092493,1.042862912,77.35908241,79.15779837,80.89399739,-34.79916976
(주)베셀,177350,2018,84810730,54638578,30172153,75235199,17087644,2344172,1013142,55843449,41182292,31598720,24244729,7461565,5022944,12900000,3533333,8500000,11785859,0,135.6006339,76.72890086,181.0894237,16433343.02,inf,22.71229986,3.115791586,1.346632977,1.194591769,3.30754544,15.18336363,0.965713246,-7.015391825,-338.2966779,-4.052500543,-14.18926945
(주)베셀,177350,2019,79391713,60256125,19135588,40367749,3600865,-7404296,-11036565,52102605,56355379,30365439,21737167,3128966,7630226,20266000,2958333,0,11377101,0,92.45365025,53.88205978,314.890376,23224333,#NAME?,8.920153066,-18.34210771,-27.34005555,-13.90140681,-34.33066386,1.646254501,0.458108925,-86.3745214,131.6596203,-3.592813319,-6.825670835
(주)베셀,177350,2020,57563352,35042736,22520617,68728264,12721507,3625673,3126018,21624698,29260414,17082682,4542016,4312189,3310989,15533239,375000,4000000,10848403,0,73.904279,58.3815458,155.6029127,15908245.95,inf,18.50986226,5.275374044,4.548373286,5.430569783,16.15521319,23.693429,1.78053992,41.26470443,304.2185272,-4.873509953,-37.92058704
(주)베셀,177350,2021,71001980,39911665,31090316,11397688,-1065058,-7544285,-1431651,27441766,35106221,18792268,8649498,2448650,1931588,15464900,3750000,0,17978800,0,78.16781533,53.52973765,128.3733012,19214900,#NAME?,-9.344509167,-66.19136267,-12.56088954,-2.016353628,-5.700847117,4.086938936,0.151571356,-503.0018018,148.058537,39.66002737,18.92711724
(주)베스파,299910,2018,113003363,20991187,92012176,124486560,124486560,29585526,-105112348,98653972,17542712,98653973,0,11770412,0,0,0,0,1348304,0,562.364428,562.3644337,22.81348829,0,inf,100,23.76604029,-84.43670385,-93.01700871,-240.4278069,16.89298037,2.018943546,90.84424214,125.4999184,-1233.438156,37.16825932
(주)베스파,299910,2019,111946288,17079029,94867259,100123379,100123379,841733,1524645,54987139,11461115,54987138,0,6632594,0,0,0,0,4435469,0,479.7712875,479.7712788,18.00308049,0,inf,100,0.840695758,1.522766226,1.361943328,1.631688366,10.88119832,0.890184791,-24.33315899,-3414.834989,69.60177154,-0.944269809
(주)베스파,299910,2020,72557868,22879601,49678267,66101055,66101055,-19521989,-40075025,34527856,16738566,34527856,0,3539703,0,2400000,500000,0,2693433,0,206.2772641,206.2772641,46.05555383,2900000,#NAME?,100,-29.53355132,-60.62690679,-55.23181166,-55.44969271,12.99628884,0.716526461,-51.47016791,104.3117174,-64.67716108,-54.28552559
(주)베스파,299910,2021,10315152,14889565,-4574413,41937829,41937829,-37220709,-55371643,7558021,10256014,7558021,0,2967847,0,3040000,2700000,0,1539274,0,73.6935519,73.6935519,-325.4967359,5740000,#NAME?,100,-88.75211208,-132.0326882,-536.799099,-432.629154,8.04222309,0.881733302,-57.6167784,47.55073311,-74.98073767,-603.4105557
(주)보광산업,225530,2017,90402464,31875629,58526835,42039497,13226852,9273842,9119014,30789170,11178307,29021365,1767805,5703950,1318994,1800000,4316489,8200000,47094222,0,275.4367902,259.6221861,54.46327142,6116498.071,inf,31.46291689,22.05983102,21.69153927,10.08712993,12.77052734,3.819880572,0.364254459,0.24183924,501.3515542,96.73150137,88.58974463
(주)보광산업,225530,2018,92460531,34860162,57600369,37337946,8032882,4751990,4565476,41686984,23369640,40779867,907116,8792773,1185653,6000000,1835106,0,47810615,0,178.3809421,174.4993376,60.52072687,7835106,inf,21.51399008,12.72697218,12.22744283,4.93775663,7.284569996,3.838946808,0.386858746,-12.59188441,-95.15701843,1.498397375,2.225887065
