기업,연도,자산총계,부채총계,자본총계,매출액,영업이익,당기순이익,부채비율,영업이익증가율,매출액증가율,당기순이익증가율,ROA,ROE
테고사이언스,2020,50379917713,1508069831,48871847882,8789100353,1511800067,1810289560,97.00660521,-0.04205687,0,-0.009656993,0.035932761,0.037002987
테고사이언스,2021,51003885976,2638405805,48365480171,8299613165,-98006268,47548739,94.82704944,16.42554469,-0.058977109,-37.07229378,0.000932257,0.000977994
테라사이언스,2017,51045160319,40422907718,10622252601,24030813042,-159476514,-2329327418,20.80951952,0.385450148,0.654626202,1.020413077,-0.045632679,-0.078976672
테라사이언스,2018,47627853024,23268732389,24359120635,19572115867,328923788,-1989123413,51.14469599,1.484843358,-0.227808644,-0.171032125,-0.041763869,-0.113724719
테라사이언스,2019,50474430247,23794839068,26679591179,16194065341,-2944449042,-2755497215,52.85763712,1.111709791,-0.208598055,0.278125413,-0.054591943,-0.107976754
테라사이언스,2020,50159800000,22924586229,27235213771,16087225230,-1077634266,-8418481281,54.29689467,-1.732326852,-0.006641301,0.672684761,-0.167833231,-0.312288296
테라사이언스,2021,97713186473,48341147868,49372038605,21990446549,-2123959766,-3207957741,50.5275085,0.492629624,0.268444813,-1.624249432,-0.032830346,-0.083750758
테라셈,2017,15262961905,4859349042,10403612863,8057152737,-5176791097,-6283882211,68.16247677,0.589714994,-1.729307395,0.489494291,-0.411707914,-0.210248891
테라셈,2018,19873056140,14426484241,5446571899,8763791565,-6523300544,-6473284803,27.40681584,0.206415363,0.080631633,0.029259116,-0.325731722,-0.81680875
테라셈,2019,26327324940,14723015303,11604309637,12349999390,-4184456374,-5021197508,44.07705554,-0.558936206,0.290381215,-0.289191431,-0.190721903,-0.588966324
테라셈,2020,55902575882,29089398985,26813176897,17514016436,-509190840,-3163314700,47.96411699,-7.217854771,0.294850531,-0.587321523,-0.056586206,-0.164680982
테라셈,2021,51605696093,32605383452,19000312641,5269402992,-7574521262,-7691416672,36.81824698,0.932775839,-2.323719302,0.58872145,-0.14904201,-0.335770829
테라젠이텍스,2017,1.45421E+11,51771864774,93649482324,1.07592E+11,205856814,1151420669,64.39871738,37.79509614,0.951024152,7.679936255,0.007917824,0.020442481
테라젠이텍스,2018,1.74678E+11,84891291105,89786232366,1.17475E+11,-3923990590,-9955199528,51.40113655,1.052461088,0.084125822,1.11566023,-0.056991875,-0.108541562
테라젠이텍스,2019,2.41498E+11,96171780445,1.45326E+11,1.38083E+11,3705497559,43967005662,60.17701474,2.058964559,0.149249874,1.226424324,0.182059374,0.374008043
테라젠이텍스,2020,5.34886E+11,1.51142E+11,3.83744E+11,1.43023E+11,-6293009166,-9079382857,71.74317107,1.588827612,0.034533598,5.842510373,-0.016974442,-0.034322033
테라젠이텍스,2021,3.50073E+11,1.15752E+11,2.34321E+11,1.66567E+11,-7440744088,-11384710780,66.93489953,0.15425002,0.141349429,0.202493324,-0.032520946,-0.036839852
테스,2017,,,,,,,,,,,,
테스,2018,,,,,,,,,,,,
테스,2019,,,,,,,,,,,,
테스나,2017,96222617696,29224000485,66998617211,47188712672,9865041746,8992437671,69.62876174,,,,0.093454511,
테스나,2018,1.11617E+11,30166995076,81449934964,65267822584,18749881452,16231655144,72.97274252,0.473861114,0.276998821,0.445993795,0.145422877,0.218683913
테스나,2019,3.42662E+11,1.79348E+11,1.63314E+11,96831032526,24185179805,21415215347,47.66040387,0.224736735,0.32596172,0.242050342,0.062496547,0.174986494
테스나,2020,4.56133E+11,2.32302E+11,2.23831E+11,1.32519E+11,30560315153,37227267696,49.07146411,0.208608299,0.269303994,0.424743832,0.08161486,0.192316608
테스나,2021,5.33495E+11,2.71084E+11,2.62411E+11,2.07584E+11,54062137444,47166344546,49.1871684,0.434718703,0.361614555,0.210723917,0.088410168,0.194003487
테크윙,2017,3.4238E+11,1.89754E+11,1.52626E+11,2.22772E+11,41515988469,39386784981,44.57807204,-0.302200416,0.068176415,-0.197516999,0.115038191,0.189798767
테크윙,2018,3.35917E+11,1.7225E+11,1.63667E+11,1.9371E+11,25092949263,18560595798,48.72244835,-0.6544882,-0.150028085,-1.122064691,0.05525358,0.117363215
테크윙,2019,3.79324E+11,1.90755E+11,1.88568E+11,1.86865E+11,24400095096,11319610244,49.71170675,-0.028395552,-0.036632281,-0.63968506,0.029841548,0.06427303
테크윙,2020,4.16009E+11,1.99694E+11,2.16315E+11,2.28153E+11,37910274782,32928361791,51.99768295,0.356372508,0.180967419,0.656235244,0.07915306,0.162656089
테크윙,2021,5.08772E+11,2.78333E+11,2.30439E+11,2.55915E+11,36219406193,17110463460,45.29317366,-0.046684051,0.108480821,-0.92445762,0.033630908,0.076599063
텔레칩스,2017,1.23163E+11,41205018842,81958183361,1.22667E+11,6334056372,1541272092,66.54437518,-4.718200797,-1.086264133,-10.10152033,0.012514063,0.009867389
텔레칩스,2018,1.37934E+11,40938576416,96994949632,1.26099E+11,8154892485,9218032480,70.32006823,0.223281437,0.027217055,0.832798149,0.066829528,0.10302175
텔레칩스,2019,1.5574E+11,52766470689,1.02974E+11,1.32196E+11,7646361964,8315944072,66.11896527,-0.066506206,0.046119472,-0.108476969,0.053396179,0.083172368
텔레칩스,2020,1.66036E+11,73587764836,92448308545,1.00722E+11,-8475004160,-9413095084,55.67965242,1.902225158,-0.312480924,1.88344418,-0.056693072,-0.09633595
텔레칩스,2021,2.07259E+11,1.00982E+11,1.06277E+11,1.36412E+11,8077364494,7031402158,51.27732826,2.049228887,0.261637344,2.338722331,0.033925726,0.070765137
텔레필드,2017,54836220103,29263658238,25572561865,37433073144,895288745,635728115,46.63443581,-8.022077558,-2.644170437,-10.060392,0.011593215,0.009643254
텔레필드,2018,49441709052,27098230061,22343478991,30225785226,-10868115490,-12793006276,45.19155875,1.082377552,-0.238448327,1.049693411,-0.258749273,-0.533975932
텔레필드,2019,58220186079,31002753454,27217432625,56538905429,5688535287,4888414857,46.74913369,2.910529678,0.465398472,3.617005031,0.08396426,0.197268964
텔레필드,2020,62449270620,41722132133,20727138487,40001115519,-5757957676,-6879468412,33.1903612,1.987943227,-0.413433218,1.710580319,-0.110160909,-0.286975908
텔레필드,2021,47467318668,33305715226,14161603442,34590886535,-4772001922,-6392525148,29.83442891,-0.206612606,-0.156406196,-0.076173852,-0.134672135,-0.36645203
텔콘RF제약,2017,2.09642E+11,75146198802,1.34496E+11,41149342286,-12706152945,-20466467954,64.15503042,0.624433773,0.159381788,0.687658605,-0.097625686,-0.275350351
텔콘RF제약,2018,1.81795E+11,26343023728,1.55452E+11,57708456068,-7874448216,-15174104762,85.50946226,-0.6135928,0.286944322,-0.348775976,-0.083468375,-0.104667881
텔콘RF제약,2019,1.29487E+11,16361859270,1.13125E+11,56590830934,2995155268,-54961722493,87.364062,3.629061772,-0.019749226,0.723915044,-0.424458435,-0.409281729
텔콘RF제약,2019,1.29487E+11,16361859270,1.13125E+11,52478096803,3126768429,-54961722493,87.364062,0.042092392,-0.078370489,0,-0.424458435,-0.48585016
텔콘RF제약,2020,1.85053E+11,93577124754,91475484036,33141153910,-2089916124,-42026505207,49.43215048,2.496121492,-0.583472227,-0.307787127,-0.227105716,-0.410815623
텔콘RF제약,2021,1.6803E+11,61422015679,1.06608E+11,37841150315,-2741321059,-23206847983,63.4457302,0.23762446,0.124203317,-0.810952751,-0.138111616,-0.23431423
토박스코리아,2017,,,,,,,,,,,,
토박스코리아,2018,,,,,,,,,,,,
토박스코리아,2019,,,,,,,,,,,,
토비스,2017,2.64186E+11,98376300787,1.65809E+11,5.22718E+11,20620529322,12963096578,62.76243194,,,,0.049068138,
토비스,2018,2.92954E+11,1.15645E+11,1.77309E+11,4.30179E+11,28506963456,19677903018,60.52451307,0.276649393,-0.215118806,0.341235874,0.067170732,0.114700493
토비스,2019,2.81164E+11,87081474843,1.94083E+11,4.18882E+11,30657766201,22081821963,69.02823549,0.070155233,-0.02696921,0.108864158,0.078537139,0.118914052
토비스,2020,2.80986E+11,96763456847,1.84223E+11,2.72751E+11,-5586800107,-6616889976,65.5629291,6.487535909,-0.535765899,4.337190439,-0.023548798,-0.034981731
토비스,2021,3.69137E+11,1.7025E+11,1.98887E+11,2.63393E+11,-880851093,1101465612,53.87889962,-5.342502327,-0.035529399,7.007350483,0.002983892,0.005750128
토탈소프트,2017,16188430639,9969401691,6219028948,9746423176,413724519,327225624,38.41650304,3.12907636,-26.02457337,-2.366073838,0.020213548,0.003190793
토탈소프트,2018,20369434937,11495152966,8874281971,11629587670,1952851079,2802448110,43.56665758,0.788143334,0.161928741,0.883235796,0.137581043,0.371349683
토탈소프트,2019,21363966302,10130880441,11233085861,11817221783,2429507566,2577419408,52.57958987,0.196194691,0.015878022,-0.087307755,0.120643301,0.256365669
토탈소프트,2020,24136284087,10689826054,13446458033,12143403888,2552360233,2225044427,55.71055588,0.048132965,0.026860846,-0.158367616,0.092186702,0.180314874
토탈소프트,2021,26745543603,10520894787,16224648816,14091536413,3035572317,3014899661,60.66299888,0.15918319,0.138248412,0.261983921,0.112725309,0.203221247
톱텍,2017,4.45179E+11,1.17768E+11,3.27411E+11,1.13844E+12,2.11698E+11,1.49466E+11,73.54596533,0.985660867,0.98762205,0.979828876,0.335743971,0.869910207
톱텍,2018,3.92793E+11,48945737398,3.43848E+11,3.08792E+11,8227064955,17690790585,87.53905874,-24.73195403,-2.686754953,-7.44880951,0.045038427,0.052709314
톱텍,2019,4.51011E+11,1.09148E+11,3.41863E+11,1.6716E+11,-6564372019,210762299,75.799271,2.253290479,-0.847277021,-82.93716841,0.000467311,0.000614727
톱텍,2020,4.71806E+11,64911807465,4.06894E+11,3.22026E+11,28865077719,13832575570,86.24183987,1.227415706,0.48090955,0.984763337,0.029318362,0.03694811
톱텍,2021,4.03394E+11,82995688040,3.20398E+11,1.64877E+11,-88639251010,-1.06289E+11,79.42564746,1.325646679,-0.95312844,1.130141449,-0.263486314,-0.292286273
투비소프트,2017,96133679328,49624185645,46509493683,39454564649,-10006674480,-25647764017,48.38002041,-7.858012838,-3.178902447,-3.144173276,-0.266792702,-0.139804981
투비소프트,2018,1.05752E+11,46045570699,59706482436,41118775748,-9452648670,-25175736403,56.45893452,-0.058610642,0.040473265,-0.018749307,-0.238063807,-0.474048017
투비소프트,2019,86165522011,38440054504,47725467507,40782023907,-10802300116,-21468230359,55.38812554,0.124941117,-0.00825736,-0.172697329,-0.249151051,-0.399661932
투비소프트,2019,86165522011,38440054504,47725467507,39565882353,-9047042082,-21468230359,55.38812554,-0.194014576,-0.030737127,0,-0.249151051,-0.449827555
투비소프트,2020,64080478822,25621642914,38458835908,38811176495,-1985097224,-26188068939,60.01646151,-3.557480597,-0.019445581,0.180228584,-0.408674676,-0.607722472
투비소프트,2020,64020091454,25256867390,38763224064,38661176496,-99762685,-27375846062,60.54852966,-18.89819364,-0.003879861,0.043387778,-0.427613354,-0.709016208
투비소프트,2021,82065030444,48971816120,33093214324,37795433501,-6417420425,-16717018022,40.32559806,0.984454395,-0.022906021,-0.637603431,-0.203704525,-0.465289357
툴젠,2017,15160520349,2172794062,12987726287,3338322448,-4062665689,-4342908082,85.66807727,-0.579608296,-10.3216845,-2.849268211,-0.286461677,-0.188490427
툴젠,2018,38739118222,1753265877,36985852345,1156831630,-8331617014,-8056827181,95.47417195,0.512379688,-1.885746172,0.460965466,-0.207976525,-0.322443475
툴젠,2019,29865281463,3095522545,26769758918,1125062520,-16576902543,-16277597374,89.63504647,0.497396031,-0.02823764,0.505035848,-0.545034119,-0.510624776
툴젠,2019,29865281463,3095522545,26769758918,1125062520,-16134583291,-15781377403,89.63504647,-0.027414359,0,-0.031443388,-0.528418841,-0.589522582
툴젠,2020,30061626660,3079113711,26982512949,713092877,-14781528871,-14697763778,89.75732835,-0.091536838,-0.57772228,-0.073726428,-0.488921107,-0.546870421
툴젠,2020,32410070996,2519510949,29890560047,713092877,-14965647643,-14881882550,92.22614801,0.01230276,0,0.012372008,-0.459174636,-0.523336678
툴젠,2021,87673408254,3010024951,84663383303,1597275445,-20730700761,-20692478003,96.56677548,0.278092535,0.553556727,0.280807134,-0.236017721,-0.361270462
트루윈,2017,60392171485,43049133939,17343037546,35388139001,-2484733037,-6600298846,28.71736041,-7.343230622,0.954864102,-2.135081984,-0.109290636,-0.129409478
트루윈,2018,52399223435,30375591429,22023632006,33647588041,1812979300,-1200754356,42.03045496,2.370524769,-0.051728848,-4.496793589,-0.022915499,-0.061003604
트루윈,2018,52399223435,30375591429,22023632006,0,0,0,42.03045496,#NAME?,#NAME?,inf,0,0
트루윈,2019,56243072699,31406825203,24836247496,29558743082,-3230131258,-3176089902,44.15876712,1,1,1,-0.056470775,-0.135556896
트루윈,2020,95690353566,59236559639,36453793927,37666650197,1301376131,632812213,38.09557867,3.482088907,0.215254265,6.019008541,0.006613124,0.020649756
트루윈,2020,95680434911,59229018655,36451416256,37666650197,1301376131,630434542,38.09704282,0,0,-0.00377148,0.00658896,0.017294636
트루윈,2021,1.16875E+11,56693453246,60181250330,39640750370,6436167948,-10045030308,51.49210949,0.797802646,0.049799768,1.06276084,-0.085947001,-0.207901337
트윔,2017,,,,,,,,,,,,
트윔,2018,,,,,,,,,,,,
트윔,2019,44547655533,1766687531,42780968002,10410397346,-3515282531,-2851999287,96.03416272,,,,-0.064021311,
트윔,2020,52965111569,7037151357,45927960212,18259560721,2608426530,2916311884,86.71360987,2.347664,0.429865948,1.977947284,0.055060998,0.065750132
트윔,2021,81293682790,6313376085,74980306705,21602999976,1267349459,2223196739,92.23386631,-1.058174651,0.154767359,-0.311765096,0.027347718,0.036774934
특수건설,2017,1.17603E+11,52410951167,65191570811,1.48025E+11,943795396,437416536,55.43382039,-0.342822252,0.854058203,-4.082562171,0.003719449,0.006241145
특수건설,2018,1.47909E+11,62635490460,85273275443,1.86201E+11,1119721362,709870501,57.65261776,0.157115843,0.205025234,0.383807983,0.004799381,0.009435699
특수건설,2019,1.72204E+11,85694363965,86509148100,1.93203E+11,894458351,784652537,50.23657593,-0.251842929,0.036243424,0.095305925,0.004556542,0.009135423
특수건설,2020,1.75925E+11,84597898394,91326687909,1.98859E+11,3520917173,2386859175,51.91240737,0.745958707,0.028442486,0.671261487,0.013567513,0.026843399
특수건설,2021,1.80609E+11,76854634094,1.03754E+11,2.3201E+11,-711715450,-6811810268,57.44695464,5.947085486,0.142887586,1.350400126,-0.037715783,-0.069835689
티라유텍,2017,15553965862,10710192597,4843773265,21971921945,1886475685,1335180947,31.14172493,1.377272528,-9.559402168,6.101788101,0.085841833,0.024589387
티라유텍,2018,20601439709,13478406698,7123033011,22771033643,1714365524,1525423952,34.57541372,-0.10039292,0.035093343,0.124714841,0.074044532,0.254942533
티라유텍,2019,34783877930,6350137807,28433740123,28539531044,2220862437,2616115527,81.74401997,0.228063163,0.202123062,0.416912619,0.075210577,0.147151459
티라유텍,2020,33129568464,7089519549,26040048915,34623053432,-1330949768,-1082088870,78.60062815,2.668629794,0.175707275,3.417653115,-0.032662329,-0.03972879
티라유텍,2021,30824316228,11428898141,19395418087,39326882182,-7892968263,-8698553143,62.92246012,0.831375254,0.119608484,0.875601281,-0.282197765,-0.38289705
티로보틱스,2017,43378342172,30029071487,13349270685,0,0,0,30.77404533,inf,#NAME?,inf,0,0
티로보틱스,2018,62008511357,29650366204,32358145153,66524525225,5641813172,5193142477,52.18339296,1,1,1,0.083748865,0.227234132
티로보틱스,2019,78214298481,47870064172,30344234309,51553280721,-3997571001,-3373264323,38.79627498,2.411310311,-0.290403332,2.539500608,-0.043128487,-0.107596055
티로보틱스,2020,75860112560,42925493874,32934618686,66356725354,3490643244,-1188895651,43.41493517,2.14522474,0.223088836,-1.837308994,-0.01567221,-0.037576397
티로보틱스,2021,85792704881,61016093382,24776611499,44123037871,-6569915231,-11253198144,28.87962506,1.531307197,-0.50390201,0.894350421,-0.131167308,-0.389982959
티비씨,2017,,,,,,,,,,,,
티비씨,2018,,,,,,,,,,,,
티비씨,2019,,,,,,,,,,,,
티사이언티픽,2017,45277384573,35907773610,9369610963,5491036783,-3301087499,-4718832223,20.69379902,,,,-0.104220512,
티사이언티픽,2018,70385119018,38755719200,31629399818,5213667709,-1411380251,2339026418,44.93762355,-1.338907248,-0.053200374,3.017434342,0.033231832,0.114101603
티사이언티픽,2019,78017559469,23732326116,54285233353,7690403737,2031391034,5290351947,69.58078889,1.694785114,0.322055397,0.557869412,0.06780976,0.123153688
티사이언티픽,2020,1.08716E+11,25014612906,83701650086,9518948305,725159562,652377354,76.9909191,-1.801302142,0.19209523,-7.109343334,0.006000734,0.009455643
티사이언티픽,2021,2.96285E+11,74392502839,2.21893E+11,10083529018,1001501714,-3161872495,74.89159577,0.275927787,0.055990389,1.206326269,-0.010671717,-0.020693261
티씨케이,2017,1.68792E+11,23340695758,1.45451E+11,1.3031E+11,47730492348,37299877925,86.17188708,0.97901757,0.922618952,1.084768977,0.220981812,0.20307891
티씨케이,2018,2.14137E+11,30001456407,1.84135E+11,1.70519E+11,59075767926,46856951859,85.98958614,0.19204618,0.23580252,0.203962775,0.218817806,0.284337983
티씨케이,2019,2.5087E+11,30411607879,2.20458E+11,1.71379E+11,59171215398,46830053413,87.87752063,0.001613073,0.005018031,-0.000574384,0.186670944,0.231491984
티씨케이,2020,3.08579E+11,38114183861,2.70464E+11,2.2821E+11,80266434396,60513889853,87.64846433,0.262814951,0.249029379,0.226127199,0.196105332,0.246531462
티씨케이,2021,3.89706E+11,50193523554,3.39512E+11,2.70767E+11,1.034E+11,81890628054,87.12015536,0.22373159,0.15717163,0.261040106,0.210134394,0.268504089
티앤알바이오팹,2017,9466499690,395460232,9071039458,405541663,-4159134161,-4058104557,95.8225295,25.86103061,-666.6664629,21.1795264,-0.428680578,-0.023283401
